POSIX,source,app,x_x0,y_y0,t_t0
1502213716,49,5,0.812591915,-0.50161528,0
1502214782,72,5,0.572360068,-0.65596032,0
1502225582,66,5,0.786721493,-0.602489214,0
1502231306,25,5,0.645243292,-0.73169465,0
1502232567,13,5,0.712581644,-0.68255589,0
1502270681,140,5,0.827079942,-0.898220314,0
1502285143,60,5,0.511773552,-0.740174867,0
1502286624,151,5,0.659750738,-0.737349295,0
1502287588,144,5,0.554047823,-0.828634125,0
1502293626,63,5,0.676957546,-0.566367462,0
1502296760,74,5,0.766307127,-0.6264985,0
1502313668,11,5,0.864928852,-0.521186002,0
1502354109,22,5,0.732006467,-0.804847481,0
1502354920,67,5,0.705510485,-0.73845712,0
1502355663,119,5,0.810281941,-0.748431049,0
1502367136,72,5,0.415651768,-0.775821364,0
1502367192,9,5,0.615141796,-0.691008699,0
1502367307,2,5,0.722238898,-0.685926008,0
1502367803,138,5,0.740401576,-0.614224861,0
1502368779,60,5,0.474338982,-0.647247027,0
1502379135,7,5,0.624953927,-0.701883749,1
1502400641,102,5,0.652807027,-0.742526125,1
1502439207,89,5,0.701493268,-0.842991621,1
1502439696,100,5,0.582214843,-0.720824195,0
1502441225,2,5,0.65651206,-0.619490591,0
1502448411,110,5,0.741360671,-0.625006021,0
1502450697,144,5,0.773718429,-0.620326021,0
1502457487,141,5,0.874685269,-0.599684771,0
1502484405,11,5,0.594243551,-0.573155895,1
1502486245,102,5,0.654254681,-0.795396941,0
1502533749,47,5,0.70765192,-0.702691841,0
1502544359,31,5,0.661193566,-0.750836465,0
1502554582,119,5,0.679649204,-0.821237842,0
1502558565,22,5,0.725802004,-0.829506041,0
1502558822,67,5,0.627873973,-0.595120238,0
1502559988,70,5,0.73833001,-0.566598516,0
1502619634,140,5,0.647443059,-0.838301397,1
1502620524,8,5,0.504430832,-0.736223754,0
1502622660,120,5,0.639734665,-0.566346826,0
1502627059,31,5,0.714435225,-0.766639555,0
1502628290,49,5,0.61529204,-0.65951167,0
1502641071,49,5,0.795103412,-0.807326733,0
1502643918,30,5,0.71884182,-0.540488795,0
1502653231,35,5,0.628436652,-0.782680257,0
1502663164,110,5,0.619757054,-0.716772235,0
1502703406,35,5,0.743773415,-0.639843226,0
1502703927,21,5,0.660925797,-0.615230356,0
1502737502,135,5,0.904951793,-0.776580821,0
1502745770,63,5,0.890667075,-0.710493256,0
1502747406,5,5,0.67943815,-0.738991398,0
1502748925,141,5,0.816444333,-0.668523835,0
1502786441,47,5,0.678527652,-0.72184173,0
1502788104,137,5,0.719450733,-0.627341331,0
1502796386,55,5,0.751194569,-0.830026653,0
1502796949,125,5,0.700871073,-0.534403611,0
1502804777,2,5,0.686871657,-0.515232456,0
1502807568,53,5,0.772370737,-0.632809943,0
1502810174,110,5,0.680823758,-0.630287769,0
1502819949,102,5,0.603182989,-0.802921165,0
1502821328,9,5,0.552684161,-0.670822798,0
1502823150,65,5,0.621346044,-0.677432754,0
1502826419,5,5,0.667488055,-0.599608935,0
1502828138,53,5,0.920037654,-0.601140465,0
1502835510,81,5,0.621930173,-0.682507234,0
1502871564,125,5,0.679619462,-0.69742808,0
1502878569,131,5,0.610623676,-0.587123241,0
1502882004,54,5,0.682112686,-0.751060749,0
1502884029,140,5,0.826167385,-0.892872383,0
1502894470,13,5,0.597551772,-0.636807882,0
1502903271,95,5,0.718320253,-0.591115226,0
1502923838,11,5,0.633928409,-0.752525476,0
1502924133,123,5,0.796572431,-0.749398618,0
1502924228,117,5,0.778625276,-0.805396958,0
1502980868,49,5,0.750682069,-0.663051566,0
1503002739,136,5,0.707349963,-0.78064052,0
1503006331,89,5,0.638037673,-0.597516186,0
1503049067,65,5,0.688070491,-0.691697057,0
1503057795,89,5,0.696428546,-0.467899192,0
1503060317,138,5,0.674263327,-0.79101081,0
1503060704,146,5,0.662485658,-0.764986399,0
1503063128,103,5,0.81811752,-0.631209087,0
1503067263,21,5,0.716973185,-0.610875237,0
1503070682,65,5,0.723880718,-0.70234107,0
1503078921,5,5,0.752147036,-0.666863645,0
1503080115,93,5,0.848353024,-0.754273091,0
1503081193,136,5,0.723761575,-0.758798311,0
1503087978,7,5,0.623010362,-0.540186777,0
1503089615,151,5,0.652530013,-0.722763631,0
1503091862,74,5,0.749019334,-0.719403981,0
1503131146,22,5,0.859842439,-0.841870229,0
1503131414,21,5,0.52804654,-0.804046648,0
1503138567,39,5,0.667696398,-0.843647819,0
1503142773,54,5,0.673802083,-0.71285252,0
1503146300,103,5,0.736868903,-0.844305641,0
1503148431,61,5,0.75366814,-0.706128141,0
1503161255,7,5,0.673847904,-0.727902848,0
1503165395,151,5,0.595530973,-0.734509467,0
1503217222,80,5,0.7876446,-0.658437114,0
1503226282,74,5,0.740332468,-0.635259669,0
1503228438,80,5,0.657923078,-0.666597201,0
1503236243,78,5,0.607055718,-0.701351313,0
1503236622,42,5,0.706740879,-0.733820018,0
1503241507,119,5,0.690924694,-0.889912861,0
1503244383,84,5,0.680868906,-0.85294858,0
1503251274,102,5,0.843028106,-0.720445302,0
1503251670,70,5,0.674856764,-0.682212449,0
1503255065,130,5,0.589942824,-0.762238165,0
1503265049,137,5,0.641358804,-0.655618473,0
1503266566,99,5,0.652654119,-0.682734362,0
1503305835,8,5,0.743648135,-0.572710704,0
1503314171,48,5,0.568283988,-0.714238679,0
1503314527,63,5,0.893656575,-0.648055817,0
1503315185,94,5,0.703048242,-0.720179093,0
1503328977,130,5,0.980098656,-0.736069403,1
1503336063,65,5,0.622277341,-0.726082261,1
1503339914,109,5,0.503898323,-0.783055787,0
1503342609,95,5,0.672566497,-0.820822785,0
1503349861,96,5,0.653025366,-0.612811374,0
1503352595,5,5,0.64930552,-0.740909889,0
1503393279,96,5,0.601115597,-0.638711237,0
1503400445,131,5,0.668719628,-0.656055141,0
1503434387,136,5,0.671418873,-0.5482515,0
1503476663,137,5,0.935116021,-0.777543056,0
1503478095,86,5,0.683714665,-0.545031472,0
1503479562,39,5,0.660538545,-0.789485245,0
1503486671,102,5,0.764600831,-0.534575231,0
1503498243,35,5,0.864073337,-0.66301655,0
1503507223,151,5,0.805688697,-0.72669107,0
1503519469,69,5,0.757746033,-0.76140594,0
1503567319,140,5,0.661209401,-0.614368891,0
1503583963,66,5,0.643165815,-0.65541521,1
1503593351,55,5,0.942337022,-0.670242508,0
1503594331,74,5,0.613174783,-0.655167704,0
1503596100,93,5,0.531949369,-0.885385996,0
1503597791,28,5,0.534662908,-0.683880789,0
1503600375,146,5,0.815447521,-0.779470936,0
1503615109,60,5,0.663403235,-0.702624433,0
1503648507,55,5,0.631305861,-0.79747201,0
1503668075,25,5,0.697935822,-0.805841351,0
1503671989,53,5,0.836646987,-0.697459593,0
1503673039,112,5,0.674849779,-0.654513109,0
1503673930,81,5,0.879440226,-0.858995371,0
1503681022,119,5,0.822461075,-0.816121918,0
1503687844,110,5,0.729520772,-0.633097513,0
1503693192,106,5,0.575100092,-0.642048034,0
1503737914,147,5,0.757004323,-0.705096867,0
1503743062,125,5,0.585975729,-0.539894169,0
1503751360,16,5,0.702342493,-0.737428587,0
1503754985,49,5,0.632229436,-0.594615333,0
1503756493,11,5,0.517966671,-0.850202275,0
1503759084,3,5,0.675470479,-0.616087308,0
1503779682,100,5,0.637653659,-0.690596952,0
1503780785,13,5,0.729153664,-0.510070683,0
1503821084,94,5,0.649258834,-0.686193724,0
1503822788,54,5,0.558538128,-0.754703335,0
1503823291,47,5,0.737394857,-0.612154054,0
1503826222,8,5,0.759296539,-0.579866693,0
1503827383,39,5,0.56506833,-0.988772023,0
1503829071,117,5,0.61050874,-0.865402599,0
1503829555,147,5,0.627285282,-0.694543678,0
1503831351,125,5,0.872298327,-0.833740023,0
1503831847,3,5,0.839244677,-0.665469439,0
1503836815,131,5,0.881472277,-0.675379538,0
1503856165,55,5,0.881856538,-0.74412496,0
1503860717,114,5,0.711732164,-0.743197712,0
1503869636,54,5,0.810360097,-0.713715981,0
1503910163,147,5,0.702428065,-0.705219267,0
1503910930,103,5,0.809385517,-0.68092631,0
1503917967,140,5,0.6624139,-0.645210851,0
1503918992,80,5,0.585543918,-0.731543483,0
1503926740,99,5,0.78362985,-0.747327411,0
1503928897,96,5,0.689345437,-0.708040862,0
1503931885,48,5,0.704474548,-0.579447331,0
1503936895,47,5,0.767731014,-0.627485817,0
1503938309,141,5,0.801025473,-0.860880647,0
1503938591,55,5,0.755723922,-0.874647778,0
1503938698,7,5,0.638301246,-0.547923982,0
1503947484,54,5,0.621016261,-0.688695544,0
1503948823,66,5,0.679059128,-0.58381567,0
1503949101,35,5,0.653553099,-0.85782504,0
1503955821,42,5,0.656615429,-0.61333482,0
1504006656,135,5,0.674659437,-0.684453281,0
1504013577,119,5,0.612049736,-0.610735692,0
1504018773,123,5,0.567768985,-0.868754196,0
1504022789,61,5,0.805578637,-0.776782782,0
1504038698,147,5,0.926478316,-0.628076561,0
1504039981,70,5,0.652048302,-0.672339838,1
1504047130,55,5,0.72721856,-0.485791247,0
1504047318,30,5,0.638636957,-0.621029466,0
1504083127,54,5,0.506230769,-0.682363948,0
1504083345,131,5,0.918303466,-0.506333055,0
1504086464,30,5,0.740482081,-0.638377843,0
1504095440,136,5,0.748878855,-0.639473151,0
1504098207,140,5,0.766863876,-0.583329398,0
1504099661,114,5,0.661661684,-0.547428909,0
1504111831,119,5,0.781319308,-0.623167378,0
1504123242,112,5,0.740126282,-0.636508777,0
1504126330,53,5,0.673792431,-0.658741213,0
1504127392,11,5,0.682843373,-0.716247186,0
1504167043,94,5,0.665574049,-0.640888181,0
1504168277,25,5,0.588801345,-0.785784608,0
1504176311,112,5,0.673209743,-0.860464588,0
1504181718,95,5,0.603317242,-0.734380267,0
1504193173,81,5,0.696139524,-0.643606636,0
1504199271,9,5,0.640613374,-0.738056021,0
1504204070,13,5,0.712480874,-0.896559617,0
1504208285,67,5,0.627523291,-0.858872098,0
1504210088,99,5,0.745650668,-0.943707823,0
1504212065,146,5,0.708325167,-0.701124681,0
1504254907,49,5,0.593626927,-0.752238551,0
1504265148,84,5,0.581959421,-0.51490867,0
1504266299,23,5,0.847293461,-0.672057633,0
1504290911,66,5,0.715914938,-0.644067027,0
1504299619,99,5,0.520442798,-0.740124898,0
1504301117,89,5,0.627319958,-0.780395843,0
1504352090,7,5,0.842501944,-0.828577486,0
1504359605,65,5,0.668599217,-0.674450747,0
1504372266,103,5,0.772123464,-0.861309651,0
1504372632,119,5,0.82198684,-0.517850038,0
1504385850,117,5,0.582269039,-0.78292824,0
1504386157,61,5,0.676993312,-0.927842689,0
1504386455,38,5,0.803820509,-0.807986631,0
1504465431,84,5,0.733365403,-0.600081561,0
1504518826,110,5,0.749125706,-0.624116212,0
1504528326,117,5,0.819641553,-0.656648841,0
1504556321,136,5,0.721801386,-0.746367007,0
1504562909,80,5,0.684474099,-0.794838931,0
1504563277,28,5,0.61857389,-0.781484718,0
1504564862,16,5,0.717609759,-0.699087239,0
1504605298,147,5,0.653608705,-0.90801924,0
1504605584,96,5,0.622144456,-0.842684859,0
1504614924,125,5,0.778768014,-0.837077985,0
1504615652,38,5,0.597407227,-0.72765115,0
1504631285,140,5,0.760267146,-0.711868744,0
1504639947,147,5,0.657426928,-0.66467263,0
1504688535,7,5,0.634386469,-0.82769832,1
1504695652,95,5,0.718111709,-0.787748928,1
1504706254,25,5,0.757234492,-0.6680168,0
1504710630,123,5,0.796376131,-0.59866366,0
1504729753,61,5,0.919543836,-0.657124007,0
1504781527,99,5,0.688990866,-0.606910585,0
1504794234,144,5,0.921178913,-0.537413468,0
1504797672,144,5,0.669495008,-0.595069763,0
1504817723,115,5,0.678020315,-0.894228409,0
1504861235,114,5,0.677278698,-0.669534114,0
1504870703,61,5,0.57430882,-0.601352679,0
1504871275,67,5,0.677658845,-0.702252276,0
1504871981,30,5,0.777551698,-0.576531255,0
1504897565,119,5,0.544972757,-0.524103412,0
1504898575,11,5,0.676827818,-0.688373719,0
1504911392,18,5,0.713774739,-0.729746454,0
1504972148,78,5,0.663578062,-0.666620337,0
1504976922,9,5,0.764334606,-0.769052548,0
1504977736,99,5,0.590187672,-0.780915447,1
1504984293,140,5,0.655054491,-0.618876308,0
1504987615,2,5,0.591695051,-0.748268197,0
1505033846,13,5,0.780376158,-0.617812293,0
1505051510,89,5,0.538651579,-0.847933793,0
1505067398,117,5,0.750375967,-0.781205964,0
1505071777,18,5,0.556027948,-0.837884705,0
1505076596,44,5,0.727075663,-0.773265191,0
1505132085,8,5,0.59124112,-0.741505049,0
1505132195,48,5,0.806723823,-0.529058949,0
1505142979,103,5,0.746052598,-0.710615137,0
1505143403,94,5,0.614846944,-0.885373594,0
1505146678,30,5,0.465223674,-0.629005742,0
1505208182,110,5,0.711248106,-0.688662335,0
1505214291,135,5,0.950748404,-0.730948375,0
1505215775,146,5,0.608999461,-0.53826624,0
1505224025,86,5,0.638132264,-0.802217173,0
1505239789,38,5,0.821847382,-0.642989809,0
1505252682,135,5,0.720188208,-0.727591609,0
1505306270,66,5,0.75698582,-0.603515248,1
1505316229,9,5,0.564852377,-0.691082949,0
1505318902,63,5,0.589885988,-0.775761936,0
1505330933,95,5,0.759011005,-0.78213657,0
1505339395,137,5,0.915937505,-0.700308819,1
1505343151,78,5,0.877393367,-0.638895816,0
1505377723,109,5,0.722582518,-0.789039941,0
1505388983,21,5,0.673034727,-0.761955991,0
1505400537,30,5,0.681600664,-0.872803635,0
1505407194,86,5,0.633975246,-0.748934947,0
1505413515,7,5,0.696290135,-0.63188403,0
1505418417,9,5,0.821214154,-0.784197724,0
1505424795,67,5,0.728451106,-0.620518894,0
1505465916,144,5,0.756152446,-0.715568808,0
1505474626,20,5,0.885949462,-0.696816593,0
1505479832,131,5,0.807238568,-0.773377716,0
1505485878,53,5,0.785477135,-0.562483003,0
1505510988,84,5,0.675169311,-0.570091232,0
1505552690,106,5,0.847714994,-0.819492479,0
1505558605,84,5,0.733341831,-0.556950252,0
1505561420,30,5,0.669545767,-0.628539701,0
1505589753,117,5,0.819442268,-0.682502397,1
1505599258,86,5,0.689883091,-0.6218855,0
1505641472,61,5,0.643239658,-0.722356902,0
1505643286,131,5,0.679504236,-0.695366023,0
1505644127,106,5,0.720473677,-0.578811249,0
1505645666,72,5,0.501908247,-0.735523447,0
1505649496,5,5,0.619022179,-0.664313061,0
1505652457,140,5,0.606997686,-0.759228923,1
1505657178,86,5,0.681114761,-0.657444262,0
1505659448,96,5,0.754671566,-0.748660278,0
1505722073,99,5,0.779999829,-0.694905826,1
1505737391,13,5,0.861960986,-0.640450508,0
1505756588,30,5,0.766366135,-0.735465399,0
1505765662,25,5,0.992965825,-0.740632096,0
1505769791,141,5,0.869185947,-0.573523028,0
1505812269,140,5,0.618771262,-0.617397673,0
1505815752,102,5,0.853409208,-0.810163936,0
1505828219,18,5,0.750563306,-0.721866973,1
1505846863,146,5,0.649457558,-0.856862398,0
1505855454,30,5,0.70572386,-0.65912844,0
1505856907,13,5,0.589280745,-0.742609644,0
1505858642,100,5,0.730617688,-0.774680808,0
1505921014,2,5,0.652935173,-0.794649378,0
1505922612,93,5,0.683222175,-0.780935073,1
1505928364,7,5,0.760023481,-0.531515492,0
1505940781,89,5,0.754935186,-0.711988224,0
1505984168,110,5,0.808654177,-0.800496741,0
1505988911,42,5,0.584479747,-0.682404771,0
1506001901,5,5,0.489092285,-0.617010637,0
1506011359,80,5,0.70594053,-0.700296372,0
1506031522,93,5,0.695043832,-0.486921127,0
1506033403,135,5,0.542001623,-0.679927976,0
1506070616,55,5,0.662366075,-0.631823905,0
1506075502,86,5,0.69055013,-0.765228085,0
1506078525,136,5,0.738806643,-0.676150816,0
1506104756,65,5,0.846167406,-0.719032801,0
1506106921,9,5,0.8836154,-0.743888782,0
1506107840,53,5,0.727474294,-0.900813908,0
1506160569,115,5,0.758800455,-0.555635788,0
1506169348,109,5,0.627438554,-0.687737439,0
1506173846,8,5,0.631317794,-0.771180209,0
1506176067,28,5,0.479612922,-0.58274737,0
1506177061,74,5,0.465517078,-0.573052715,0
1506183747,89,5,0.764552989,-0.652718944,0
1506193475,60,5,0.830514729,-0.858526888,0
1506200516,138,5,0.587391584,-0.838476002,0
1506256121,131,5,0.715840798,-0.760643766,0
1506277978,16,5,0.488796609,-0.626400996,0
1506278278,63,5,0.6397576,-0.647680968,0
1506279458,151,5,0.610032624,-0.684376443,0
1506293125,119,5,0.873299293,-0.71622953,0
1506293945,109,5,0.632152183,-0.746693761,0
1506326536,72,5,0.691571343,-0.662468111,0
1506342427,86,5,0.70356833,-0.78747889,0
1506354997,8,5,0.663684351,-0.539261697,0
1506360707,106,5,0.831868545,-0.791866823,0
1506368860,74,5,0.68747303,-0.622378579,0
1506413677,3,5,0.740477644,-0.661167722,0
1506437743,120,5,0.522718642,-0.574848146,0
1506442022,78,5,0.628110353,-0.767290432,0
1506466493,84,5,0.772189353,-0.639028589,1
1506525863,136,5,0.744631966,-0.536596666,0
1506538523,49,5,0.587128361,-0.83255993,1
1506543265,72,5,0.764465091,-0.635867737,0
1506546613,23,5,0.677298737,-0.653692362,0
1506591328,22,5,0.611195902,-0.654404981,0
1506592177,137,5,0.686126554,-0.562523801,0
1506599022,30,5,0.661878144,-0.769732947,0
1506609902,99,5,0.789983859,-0.668720968,0
1506683060,117,5,0.628364159,-0.606560716,0
1506691342,138,5,0.623013173,-0.678109997,0
1506699202,30,5,0.678351974,-0.799535722,0
1506703492,60,5,0.813421975,-0.590291669,0
1506710739,22,5,0.628293304,-0.766925495,0
1506760458,61,5,0.711766562,-0.654891044,0
1506768849,67,5,0.600921178,-0.784372155,0
1506772318,89,5,0.666581527,-0.708063488,0
1506773737,31,5,0.654410171,-0.681769583,0
1506786178,89,5,0.797074244,-0.561600074,0
1506796983,81,5,0.6139537,-0.760292498,0
1506850758,110,5,0.820500661,-0.669554452,0
1506875172,95,5,0.649689563,-0.72192136,0
1506885274,25,5,0.876437165,-0.823135025,0
1506898140,11,5,0.549548547,-0.655639739,0
1506898453,49,5,0.706478742,-0.544373814,0
1506935658,136,5,0.698345562,-0.665369808,0
1507062141,84,5,0.678715433,-0.656760657,0
1507106419,48,5,0.618927074,-0.72190852,0
1507116623,3,5,0.426883292,-0.669174229,0
1507126921,66,5,0.67180084,-0.715773341,0
1507196360,115,5,0.63467103,-0.617596009,0
1507217053,74,5,0.580422977,-0.618953594,0
1507229176,94,5,0.724283678,-0.641196332,0
1507279115,69,5,0.759725753,-0.830488438,0
1507279244,140,5,0.565733094,-0.708582975,0
1507283767,42,5,0.645683616,-0.802076325,0
1507327474,96,5,0.802341952,-0.781010785,0
1507368354,49,5,0.72870569,-0.895565286,0
1507373158,54,5,0.690249974,-0.568051443,0
1507382312,44,5,0.658803697,-0.522261436,0
1507388147,144,5,0.694440938,-0.703899731,0
1507405613,3,5,0.837815552,-0.60736409,0
1507450402,20,5,0.78139341,-0.690580843,0
1507452538,16,5,0.812690468,-0.66788276,0
1507456479,70,5,0.782193415,-0.689362927,0
1507471407,63,5,0.841990413,-0.738633681,0
1507484001,44,5,0.694243664,-0.783045069,0
1507554343,117,5,0.702535617,-0.579119569,0
1507554362,18,5,0.723171331,-0.720526259,0
1507568437,86,5,0.888335495,-0.762395536,0
1507665179,31,5,0.638842522,-0.691285388,0
1507665493,137,5,0.847187868,-0.76572413,0
1507725747,38,5,0.645007632,-0.781743478,1
1507726954,78,5,0.770890851,-0.606406316,0
1507760247,94,5,0.845118163,-0.658005733,0
1507796426,147,5,0.689023022,-0.86845712,0
1507848512,131,5,0.88925598,-0.531003391,1
1507906963,146,5,0.850754061,-0.58131944,0
1507919878,130,5,0.657037228,-0.542066502,0
1507927445,25,5,0.612113184,-0.606829477,1
1507968933,5,5,0.720526924,-0.645170121,0
1507989542,3,5,0.660224362,-0.713505848,0
1507989824,3,5,0.855481287,-0.905976062,0
1507995193,39,5,0.645254389,-0.798239508,0
1508010863,25,5,0.707859688,-0.718131873,0
1508067544,18,5,0.637862118,-0.872465632,0
1508068723,44,5,0.681203024,-0.749584294,0
1508100846,103,5,0.659372778,-0.9132939,0
1508154870,131,5,0.935101891,-0.727386651,0
1508162448,20,5,0.780143769,-0.942302425,0
1508169413,30,5,0.731629359,-0.682331725,1
1508258928,20,5,0.65539695,-0.892673521,0
1508278904,119,5,0.701419437,-0.510227822,0
1508333372,140,5,0.732875781,-0.826475793,1
1508411874,89,5,0.511353073,-0.761141213,0
1508415480,38,5,0.863685881,-0.777984666,0
1508513790,95,5,0.669185243,-0.712822819,0
1508523053,131,5,0.765601723,-0.746048129,0
1508573716,93,5,0.83289695,-0.718590941,0
1508580509,120,5,0.721440763,-0.85634143,0
1508582097,35,5,0.683068765,-0.673125496,0
1508602603,72,5,0.702230517,-0.603778788,0
1508603593,110,5,0.791382946,-0.491869008,0
1508625975,63,5,0.703987404,-0.700915461,0
1508673516,131,5,0.684596491,-0.625281743,0
1508674598,74,5,0.674858746,-0.74669401,0
1508687448,78,5,0.698538817,-0.62334135,0
1508691954,54,5,0.695023729,-0.697761979,0
1508706476,49,5,0.790041569,-0.696122696,0
1508706673,138,5,0.808989324,-0.837948463,0
1508711896,99,5,0.894700582,-0.54362609,0
1508751322,25,5,0.745106863,-0.540188939,0
1508762583,60,5,0.742591216,-0.553427897,0
1508784034,117,5,0.612381041,-0.59603062,0
1508867031,48,5,0.638894434,-0.591774404,0
1508872715,53,5,0.793911842,-0.833042179,1
1508875446,84,5,0.603299824,-0.535200641,0
1508884686,141,5,0.761025902,-0.80519666,0
1508929553,147,5,0.626490176,-0.621391552,0
1508956973,106,5,0.724293329,-0.722355732,0
1509016983,131,5,0.582558106,-0.687952209,0
1509049282,42,5,0.718243399,-0.726714232,0
1509118474,22,5,0.555786248,-0.668768552,0
1509126333,130,5,0.78797861,-0.855815087,0
1509133926,65,5,0.714802981,-0.58675586,0
1509194073,23,5,0.680867631,-0.811372097,0
1509204285,110,5,0.65955211,-0.705974537,0
1509206513,146,5,0.557350114,-0.777972741,0
1509213770,93,5,0.79466807,-0.587382903,0
1509217926,96,5,0.713056119,-0.973036259,0
1509265252,25,5,0.70180637,-0.769870767,0
1509276905,130,5,0.703333249,-0.64099393,0
1509284532,47,5,0.618732035,-0.552796435,0
1509301840,5,5,0.740451565,-0.655457693,0
1509304081,5,5,0.896131446,-0.743000298,0
1509355435,136,5,0.667229917,-0.807650239,0
1509362966,13,5,0.635022492,-0.966122058,0
1509373121,21,5,0.636007831,-0.674733227,0
1509399365,8,5,0.708579753,-0.521874979,0
1509437955,135,5,0.728293491,-0.741146367,0
1509445065,86,5,0.559697312,-0.649007618,0
1509457945,131,5,0.557012147,-0.662535804,0
